id,year,side_a,side_b,source_office,source_headline,source_original,where_coordinates,adm_1,adm_2,latitude,longitude,geom_wkt,country,date_event,total_deaths_best_estimate
467272,2022,400 Mawozo,Civilians,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,Croix-des-Missions town,Ouest department,Port-au-Prince arrondissement,"415,1875","-201,0416667",POINT (-72.28518 18.59679),Haiti,2022-04-24 00:00:00.000,1
467237,2022,400 Mawozo,Civilians,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,Croix-des-Missions town,Ouest department,Port-au-Prince arrondissement,"415,1875","-201,0416667",POINT (-72.28518 18.59679),Haiti,2022-04-24 00:00:00.000,1
467202,2022,400 Mawozo,Civilians,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,Croix-des-Missions town,Ouest department,Port-au-Prince arrondissement,"415,1875","-201,0416667",POINT (-72.28518 18.59679),Haiti,2022-04-24 00:00:00.000,2
467206,2022,400 Mawozo,Civilians,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,Croix-des-Missions town,Ouest department,Port-au-Prince arrondissement,"415,1875","-201,0416667",POINT (-72.28518 18.59679),Haiti,2022-04-24 00:00:00.000,2
467296,2022,400 Mawozo,Civilians,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,Croix-des-Missions town,Ouest department,Port-au-Prince arrondissement,"415,1875","-201,0416667",POINT (-72.28518 18.59679),Haiti,2022-04-24 00:00:00.000,1
467297,2022,400 Mawozo,Civilians,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,RNDDH,Croix-des-Missions town,Ouest department,Port-au-Prince arrondissement,"415,1875","-201,0416667",POINT (-72.28518 18.59679),Haiti,2022-04-24 00:00:00.000,1
467057,2022,400 Mawozo,Civilians,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,Butte Boyer town,Ouest department,Port-au-Prince arrondissement,"414,4631944","-195,2284722",POINT (-72.276809 18.595747),Haiti,2022-04-24 00:00:00.000,1
467058,2022,400 Mawozo,Civilians,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,Croix-des-Missions town,Ouest department,Port-au-Prince arrondissement,"415,1875","-201,0416667",POINT (-72.28518 18.59679),Haiti,2022-04-24 00:00:00.000,0
467059,2022,400 Mawozo,Civilians,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,Tabarre commune,Ouest department,Port-au-Prince arrondissement,"405,8402778","-188,1875",POINT (-72.26667 18.58333),Haiti,2022-04-24 00:00:00.000,2
467066,2022,400 Mawozo,Civilians,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,Butte Boyer town,Ouest department,Port-au-Prince arrondissement,"414,4631944","-195,2284722",POINT (-72.276809 18.595747),Haiti,2022-04-24 00:00:00.000,1
467067,2022,400 Mawozo,Civilians,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,Butte Boyer town,Ouest department,Port-au-Prince arrondissement,"414,4631944","-195,2284722",POINT (-72.276809 18.595747),Haiti,2022-04-24 00:00:00.000,1
467068,2022,400 Mawozo,Civilians,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,Butte Boyer town,Ouest department,Port-au-Prince arrondissement,"414,4631944","-195,2284722",POINT (-72.276809 18.595747),Haiti,2022-04-24 00:00:00.000,2
467069,2022,400 Mawozo,Civilians,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,Butte Boyer town,Ouest department,Port-au-Prince arrondissement,"414,4631944","-195,2284722",POINT (-72.276809 18.595747),Haiti,2022-04-24 00:00:00.000,2
467070,2022,400 Mawozo,Civilians,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,Butte Boyer town,Ouest department,Port-au-Prince arrondissement,"414,4631944","-195,2284722",POINT (-72.276809 18.595747),Haiti,2022-04-24 00:00:00.000,1
467071,2022,400 Mawozo,Civilians,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,Butte Boyer town,Ouest department,Port-au-Prince arrondissement,"414,4631944","-195,2284722",POINT (-72.276809 18.595747),Haiti,2022-04-24 00:00:00.000,1
467072,2022,400 Mawozo,Civilians,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,Butte Boyer town,Ouest department,Port-au-Prince arrondissement,"414,4631944","-195,2284722",POINT (-72.276809 18.595747),Haiti,2022-04-24 00:00:00.000,1
467073,2022,400 Mawozo,Civilians,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,Butte Boyer town,Ouest department,Port-au-Prince arrondissement,"414,4631944","-195,2284722",POINT (-72.276809 18.595747),Haiti,2022-04-25 00:00:00.000,1
467074,2022,400 Mawozo,Civilians,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,Butte Boyer town,Ouest department,Port-au-Prince arrondissement,"414,4631944","-195,2284722",POINT (-72.276809 18.595747),Haiti,2022-04-25 00:00:00.000,4
467075,2022,400 Mawozo,Civilians,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,Butte Boyer town,Ouest department,Port-au-Prince arrondissement,"414,4631944","-195,2284722",POINT (-72.276809 18.595747),Haiti,2022-04-25 00:00:00.000,1
467076,2022,400 Mawozo,Civilians,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,Butte Boyer town,Ouest department,Port-au-Prince arrondissement,"414,4631944","-195,2284722",POINT (-72.276809 18.595747),Haiti,2022-04-25 00:00:00.000,1
467250,2022,400 Mawozo,Civilians,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,Croix-des-Missions town,Ouest department,Port-au-Prince arrondissement,"415,1875","-201,0416667",POINT (-72.28518 18.59679),Haiti,2022-04-25 00:00:00.000,1
467254,2022,400 Mawozo,Civilians,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,Croix-des-Missions town,Ouest department,Port-au-Prince arrondissement,"415,1875","-201,0416667",POINT (-72.28518 18.59679),Haiti,2022-04-25 00:00:00.000,2
467256,2022,400 Mawozo,Civilians,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,Croix-des-Missions town,Ouest department,Port-au-Prince arrondissement,"415,1875","-201,0416667",POINT (-72.28518 18.59679),Haiti,2022-04-25 00:00:00.000,1
467295,2022,400 Mawozo,Civilians,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,Croix-des-Missions town,Ouest department,Port-au-Prince arrondissement,"415,1875","-201,0416667",POINT (-72.28518 18.59679),Haiti,2022-05-02 00:00:00.000,1
467081,2022,400 Mawozo,Civilians,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,Croix-des-Missions town,Ouest department,Port-au-Prince arrondissement,"415,1875","-201,0416667",POINT (-72.28518 18.59679),Haiti,2022-05-03 00:00:00.000,2
467065,2022,400 Mawozo,Civilians,National Human Rights Defense Network (RNDDH),Carnage at la Plaine du Cul-de-Sac: The survivors demand the support of the authorities,,Butte Boyer town,Ouest department,Port-au-Prince arrondissement,"414,4631944","-195,2284722",POINT (-72.276809 18.595747),Haiti,2022-05-06 00:00:00.000,1
515885,2024,400 Mawozo,Civilians,Haiti Libre;Gazette Haiti;Vant Bef Info;National Human Rights Defense Network (RNDDH);Réseau National de Défense de Droits Humains - RNDDH,"Haiti - News : Zapping...;A Morne-Cabrit, une fusillade sur un minibus fait au moins 10 morts dont le chauffeur surnommé « Ti Blan »;Encore des victimes à Morne à Cabris et à Liancourt;A catastrophic human rights situation from January to March 2024: RNDDH alerts the public April 10,;RNDDH's position on the chaotic situation in Haiti",Association of Owners and Drivers of Haiti APCH,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-02-18 00:00:00.000,9
407418,2021,G9,G-Pep,RNDDH,MASSACRES IN BEL-AIR AND CITÉ SOLEIL UNDER THE INDIFFERENT GAZE OF STATE AUTHORITIES,RNDDH report,Cité Soleil town,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),Haiti,2021-01-28 00:00:00.000,2
407419,2021,G9,G-Pep,RNDDH,MASSACRES IN BEL-AIR AND CITÉ SOLEIL UNDER THE INDIFFERENT GAZE OF STATE AUTHORITIES,RNDDH report,Cité Soleil town,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),Haiti,2021-02-03 00:00:00.000,1
407420,2021,G9,G-Pep,RNDDH,MASSACRES IN BEL-AIR AND CITÉ SOLEIL UNDER THE INDIFFERENT GAZE OF STATE AUTHORITIES,RNDDH report,Cité Soleil town,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),Haiti,2021-02-25 00:00:00.000,3
407421,2021,G9,G-Pep,RNDDH,MASSACRES IN BEL-AIR AND CITÉ SOLEIL UNDER THE INDIFFERENT GAZE OF STATE AUTHORITIES,RNDDH report,Cité Soleil town,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),Haiti,2021-04-25 00:00:00.000,1
395047,2021,G9,G-Pep,Vant Bef Info,Armed violence in Cité Soleil: At least 3 dead and several injured,official sources,Cité Soleil town,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),Haiti,2021-04-26 00:00:00.000,3
407424,2021,G9,G-Pep,RNDDH;Haiti Infos Pro,"MASSACRES IN BEL-AIR AND CITÉ SOLEIL UNDER THE INDIFFERENT GAZE OF STATE AUTHORITIES;Cité-Soleil and the armed gangs, a marriage that still lasts",RNDDH report,Cité Soleil town,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),Haiti,2021-05-12 00:00:00.000,15
407429,2021,G9,G-Pep,Vant Bef Info,Haiti / Insecurity: 2 people die during a clash between armed gangs in Cité Soleil,,Cité Soleil town,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),Haiti,2021-05-29 00:00:00.000,2
407841,2021,G9,G-Pep,Fondasyon Je Klere,Communiqué / Situation de terreur dans la région métropolitaine : La FJKL appelle les autorités au respect de leur obligation de protéger les droits des citoyens/citoyennes,,Cité Soleil town,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),Haiti,2021-06-25 00:00:00.000,25
445973,2022,G9,G-Pep,Reseau National de Défense des Droits Humains (RNDDH);Vant Bef Info,A new war in Cité Soleil: The RNDDH requires the immediate intervention of the police institution;Haiti: Resumption of armed clashes in Cité Soleil,RNDDH report,Cité Soleil town,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),Haiti,2022-07-07 00:00:00.000,8
445974,2022,G9,G-Pep,Vant Bef Info;Reseau National de Défense des Droits Humains (RNDDH),Haiti: Resumption of armed clashes in Cité Soleil;A new war in Cité Soleil: The RNDDH requires the immediate intervention of the police institution,RNDDH report,Cité Soleil town,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),Haiti,2022-07-08 00:00:00.000,47
445975,2022,G9,G-Pep,Reseau National de Défense des Droits Humains (RNDDH);Vant Bef Info,A new war in Cité Soleil: The RNDDH requires the immediate intervention of the police institution;Haiti: Resumption of armed clashes in Cité Soleil,RNDDH report,Cité Soleil town,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),Haiti,2022-07-09 00:00:00.000,23
445976,2022,G9,G-Pep,Reseau National de Défense des Droits Humains (RNDDH),A new war in Cité Soleil: The RNDDH requires the immediate intervention of the police institution,RNDDH report,Cité Soleil town,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),Haiti,2022-07-10 00:00:00.000,11
446029,2022,G9,G-Pep,United Nations Office for the Coordination of Humanitarian Affairs (OCHA);Haiti Libre,Daily Noon Briefing Highlights –   15 July 2022  Haiti;Haiti - Humanitarian : Insecurity prevents UN agencies from providing relief in Cité Soleil,OCHA,Cité Soleil town,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),Haiti,2022-07-14 00:00:00.000,10
450904,2022,G9,G-Pep,Haiti Libre,Haiti - News : Zapping...,,Cité Soleil town,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),Haiti,2022-09-11 00:00:00.000,5
510101,2023,G9,G-Pep,United Nations Security Council,S/2023/674,UN Security council,Cité Soleil town,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),Haiti,2023-04-07 00:00:00.000,3
475466,2023,G9,G-Pep,Vant Bef Info;RNDDH;Fondasyon Je Klere,"Conflit armé à Cité Soleil: Au moins 70 morts selon l’ONU, plus d’une centaine selon un notable;Intensification of armed attacks: RNDDH demands explanations from the government authorities.;R A P P O R T Situation de terreur en Haïti, les chiffres noirs du gouvernement d’Ariel HENRY",OCHA,Cité Soleil town,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),Haiti,2023-04-14 00:00:00.000,70
502844,2023,G9,G-Pep,Haiti Libre;Haiti Libre,Haiti - FLASH : Emergency evacuation of the Fontaine Hospital Center in Cité Soleil in the midst of urban guerrilla warfare;Haiti - News : Zapping...,authirities from the Fontaine Hospital Center,Cité Soleil town,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),Haiti,2023-11-15 00:00:00.000,3
515950,2024,G9,G-Pep,Haiti Libre;UN Integrated Office in Haiti (BINUH);UN Security Council,Haiti - News : Zapping...;QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI;S/2024/253: Interim report of the Panel of Experts on Haiti submitted pursuant to resolution 2700 (2023),Haiti Libre; UN Security Council,Cité Soleil town,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),Haiti,2024-01-27 00:00:00.000,30
514867,2024,G9,G-Pep,EFE News Service;UN Integrated Office in Haiti (BINUH),Hundreds of Haitians flee gang war;QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI,BINUH,Cité Soleil town,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),Haiti,2024-02-08 00:00:00.000,64
563049,2024,G9,G-Pep,EFE News Service;UN Integrated Office in Haiti (BINUH),Hundreds of Haitians flee gang war;QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI,BINUH,Tabarre commune,Ouest department,Port-au-Prince arrondissement,"405,8402778","-188,1875",POINT (-72.26667 18.58333),Haiti,2024-02-08 00:00:00.000,65
515948,2024,400 Mawozo,Kraze Baryè,National Human Rights Defense Network (RNDDH);Haiti Libre;Vant Bef Info,A catastrophic human rights situation from January to March 2024: RNDDH alerts the public;Haiti - News : Zapping...;Pernier : affrontements armés sanglants entre les hommes de Lanmò San Jou et ceux de Vitelomme,RNDDH,Pétion-Ville town,Ouest department,Port-au-Prince arrondissement,"356,68125","-201,06875",POINT (-72.285219 18.512541),Haiti,2024-01-30 00:00:00.000,4
491402,2023,Grand Ravine,Civilians,Vant Bef Info;RNDDH,"Carrefour-Feuilles : Un écolier tué, plusieurs résidents blessés lors d’une attaque armée des bandits de Gran-Ravin;The resurgence of acts against lives and property: RNDDH urges police authorities to act.",RNDDH,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2023-05-24 00:00:00.000,1
511106,2023,Grand Ravine,Civilians,RNDDH;Haiti Libre;Haiti Libre,"The Increasing violence in the West and Artibonite departments: RNDDH denounces the complicity of the CSPN.;Haiti - FLASH : More than 30 dead in the attacks in Carrefour-Feuilles;Haiti - Insecurity : Dead, injured kidnappings the daily hell of Haitians",RNDDH,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2023-08-07 00:00:00.000,1
511107,2023,Grand Ravine,Civilians,Haiti Libre;Haiti Libre;RNDDH,"Haiti - Insecurity : Dead, injured kidnappings the daily hell of Haitians;Haiti - FLASH : More than 30 dead in the attacks in Carrefour-Feuilles;The Increasing violence in the West and Artibonite departments: RNDDH denounces the complicity of the CSPN.",RNDDH,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2023-08-08 00:00:00.000,1
511109,2023,Grand Ravine,Civilians,RNDDH;Haiti Libre;Haiti Libre,"The Increasing violence in the West and Artibonite departments: RNDDH denounces the complicity of the CSPN.;Haiti - FLASH : More than 30 dead in the attacks in Carrefour-Feuilles;Haiti - Insecurity : Dead, injured kidnappings the daily hell of Haitians",RNDDH,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2023-08-12 00:00:00.000,1
511115,2023,Grand Ravine,Civilians,RNDDH;Haiti Libre;Haiti Libre,"The Increasing violence in the West and Artibonite departments: RNDDH denounces the complicity of the CSPN.;Haiti - Insecurity : Dead, injured kidnappings the daily hell of Haitians;Haiti - FLASH : More than 30 dead in the attacks in Carrefour-Feuilles",RNDDH,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2023-08-13 00:00:00.000,25
511117,2023,Grand Ravine,Civilians,Haiti Libre;Haiti Libre;RNDDH,"Haiti - FLASH : More than 30 dead in the attacks in Carrefour-Feuilles;Haiti - Insecurity : Dead, injured kidnappings the daily hell of Haitians;The Increasing violence in the West and Artibonite departments: RNDDH denounces the complicity of the CSPN.",RNDDH,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2023-08-13 00:00:00.000,2
511121,2023,Grand Ravine,Civilians,RNDDH;Haiti Libre;Haiti Libre,"The Increasing violence in the West and Artibonite departments: RNDDH denounces the complicity of the CSPN.;Haiti - Insecurity : Dead, injured kidnappings the daily hell of Haitians;Haiti - FLASH : More than 30 dead in the attacks in Carrefour-Feuilles",RNDDH,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2023-08-14 00:00:00.000,18
510924,2023,Grand Ravine,Civilians,Haiti Libre;RNDDH;Haiti Libre,"Haiti - Insecurity : Dead, injured kidnappings the daily hell of Haitians;The Increasing violence in the West and Artibonite departments: RNDDH denounces the complicity of the CSPN.;Haiti - FLASH : More than 30 dead in the attacks in Carrefour-Feuilles",,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2023-08-14 00:00:00.000,3
492458,2023,Grand Ravine,Civilians,Haiti Libre;Haiti Libre;RNDDH,"Haiti - Insecurity : Dead, injured kidnappings the daily hell of Haitians;Haiti - FLASH : More than 30 dead in the attacks in Carrefour-Feuilles;The Increasing violence in the West and Artibonite departments: RNDDH denounces the complicity of the CSPN.",,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2023-08-14 00:00:00.000,7
502904,2023,Grand Ravine,Civilians,Haiti Libre,Haiti - News : Zapping...,,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2023-11-25 00:00:00.000,6
563117,2024,Grand Ravine,Civilians,UN Integrated Office in Haiti (BINUH),QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI,BINUH,Port-au-Prince arrondissement,Ouest department,Port-au-Prince arrondissement,"347,9722222","-257,6319444",POINT (-72.36667 18.5),Haiti,2024-01-01 00:00:00.000,3
563118,2024,Grand Ravine,Civilians,UN Integrated Office in Haiti (BINUH),QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI,BINUH,RN2 between Carrefour and Gressier,Ouest department,Port-au-Prince arrondissement,"380,1472222","-328,3159722",POINT (-72.468455 18.546332),Haiti,2024-01-01 00:00:00.000,24
510177,2023,G-Pep,Civilians,The National Human Rights Defense Network (RNDDH),The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2023-02-27 00:00:00.000,3
510168,2023,G-Pep,Civilians,The National Human Rights Defense Network (RNDDH),The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2023-03-01 00:00:00.000,1
510160,2023,G-Pep,Civilians,The National Human Rights Defense Network (RNDDH),The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2023-03-01 00:00:00.000,5
510161,2023,G-Pep,Civilians,The National Human Rights Defense Network (RNDDH),The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2023-03-02 00:00:00.000,15
510170,2023,G-Pep,Civilians,The National Human Rights Defense Network (RNDDH),The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2023-03-03 00:00:00.000,2
510174,2023,G-Pep,Civilians,The National Human Rights Defense Network (RNDDH),The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2023-03-05 00:00:00.000,1
510172,2023,G-Pep,Civilians,The National Human Rights Defense Network (RNDDH),The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2023-03-07 00:00:00.000,1
510175,2023,G-Pep,Civilians,The National Human Rights Defense Network (RNDDH),The reign of Prime Minister Ariel HENRY Or The fury of the armed gangs,RNDDH,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2023-03-09 00:00:00.000,2
510446,2023,G-Pep,Civilians,BINUH,Situation des droits de l’homme Principales tendances Rapport trimestriel : Juillet - Septembre 2023,BINUH,Cité Soleil town,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),Haiti,2023-08-01 00:00:00.000,19
563103,2024,G-Pep,Civilians,UN Integrated Office in Haiti (BINUH),QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI,BINUH,Cité Soleil town,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),Haiti,2024-01-15 00:00:00.000,5
508686,2024,G-Pep,Civilians,The Guardian;Haiti Libre;Haiti Libre;UN Integrated Office in Haiti (BINUH),Haiti: residents trapped as armed gangs target key pocket of Port-au-Prince;Haiti - News : Zapping...;Haiti - News : Zapping...;QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI,Haiti Libre,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-01-16 00:00:00.000,2
511239,2024,G-Pep,Civilians,Associated Press Newswires;UN Integrated Office in Haiti (BINUH),Gangs in Haiti have attacked a community for 4 days and residents fear the violence could spread;QUARTERLY REPORT ON THE HUMAN RIGHTS SITUATION IN HAITI,witness; BINUH,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-01-18 00:00:00.000,6
510100,2023,Terre Noire,Civilians,United Nations Security Council,S/2023/674,UN Security council,Cité Soleil town,Ouest department,Port-au-Prince arrondissement,"402,0395833","-233,4770833",POINT (-72.331887 18.577857),Haiti,2023-04-08 00:00:00.000,72
515164,2024,Government of Haiti,Viv Ansanm,EFE News Service;Reuters News;Agence France Presse;EFE News Service;Haiti Libre,"Some 3,600 prisoners fled Haitian prison in attack by armed gangs, NGO says;UPDATE 4-Haiti declares state of emergency amid violence, inmates on the run;At least a dozen dead in massive Haiti jailbreak: AFP reporter;Several killed after armed assailants overran Haiti's largest prison;Haiti - FLASH : The National Penitentiary stormed, many prisoners escape, chaos in the capital (Video)",AFP reporter,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-03-02 00:00:00.000,10
515220,2024,Government of Haiti,Viv Ansanm,Agence France Presse,Gunshots ring out as gang crisis brings Haiti to 'standstill',family of deceased,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-03-02 00:00:00.000,1
562608,2024,Government of Haiti,Viv Ansanm,Reuters News,"UPDATE 4-Haiti declares state of emergency amid violence, inmates on the run",,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-03-02 00:00:00.000,3
516264,2024,Government of Haiti,Viv Ansanm,Haiti Libre,Haiti - News : Zapping...,Haiti Libre,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-03-05 00:00:00.000,6
515223,2024,Government of Haiti,Viv Ansanm,EFE News Service;Agence France Presse;Haiti Libre;Agence France Presse,CARICOM holds meeting in Kingston on Monday to ease Haiti crisis;Haiti capital a 'city under siege' amid spasm of gang violence;Haiti - FLASH : Bloody failure of an attempt to take the National Palace;Emergency Caribbean summit to address Haiti gang crisis,Lionel Lazarre of the Haitian police union,Port-au-Prince city,Ouest department,Port-au-Prince arrondissement,"375,1736111","-235,6388889",POINT (-72.335 18.53917),Haiti,2024-03-08 00:00:00.000,3
